x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42
328.8092803955078,404.3564987182617,299.0099906921387,405.6551456451416,263.3554458618164,387.3200225830078,255.43466567993164,357.14999198913574,277.8184700012207,341.22419357299805,273.52787017822266,351.79919242858887,261.31282806396484,334.8401069641113,270.45921325683594,355.47863960266113,276.34775161743164,360.93252182006836,294.51629638671875,344.0021324157715,284.6502113342285,329.044246673584,293.3283805847168,356.77456855773926,296.6120719909668,360.4567337036133,314.9022674560547,340.58544158935547,306.584415435791,328.0971622467041,313.6968231201172,356.7256450653076,316.4717102050781,361.6230869293213,337.2269821166992,339.2347240447998,327.26356506347656,327.8734016418457,331.08360290527344,350.15748023986816,334.59178924560547,356.8513870239258
327.1538543701172,392.4855136871338,298.5244941711426,396.3040065765381,260.10425567626953,377.4309253692627,251.43793106079102,346.2374210357666,274.41272735595703,330.71754455566406,270.2641296386719,338.53028297424316,258.231201171875,323.1463050842285,268.2829284667969,346.2978172302246,274.15821075439453,350.9996509552002,291.9193458557129,331.96852684020996,281.5279197692871,317.2206687927246,291.4438819885254,347.6319694519043,294.99616622924805,350.288028717041,312.33556747436523,329.2642021179199,302.8719711303711,316.52395248413086,310.6182861328125,347.0112133026123,313.8861274719238,350.47871589660645,334.55272674560547,327.3163604736328,323.79932403564453,318.86847496032715,328.45897674560547,341.82764053344727,331.9918441772461,345.8902359008789
325.5727767944336,381.75387382507324,296.94793701171875,387.51577377319336,256.5903663635254,365.9555912017822,245.775146484375,332.42151260375977,269.98199462890625,320.3643321990967,265.3323554992676,328.2759475708008,255.4244041442871,309.07713890075684,267.490234375,333.53153228759766,271.0607719421387,339.1212558746338,286.88379287719727,321.83077812194824,280.0926971435547,305.5982208251953,291.5384292602539,336.69825553894043,291.17244720458984,340.30969619750977,307.50633239746094,319.01135444641113,301.73351287841797,305.9149932861328,311.48231506347656,336.55640602111816,311.5368461608887,340.8117198944092,329.2672348022461,316.3802146911621,321.78646087646484,307.76756286621094,328.3860778808594,330.20301818847656,330.28724670410156,334.3974781036377
322.3063278198242,372.681827545166,291.9180679321289,377.810754776001,250.85102081298828,355.8261966705322,240.92256546020508,321.71104431152344,266.3332748413086,308.9014148712158,262.62914657592773,318.04670333862305,251.82329177856445,298.8049793243408,262.4106216430664,324.03199195861816,266.5340232849121,330.4424858093262,284.4964408874512,311.1522960662842,275.4490280151367,296.0775375366211,285.7406234741211,327.7199077606201,287.31754302978516,331.3102912902832,304.8779487609863,308.52779388427734,296.99838638305664,295.1363754272461,305.7053756713867,326.6744041442871,307.9285430908203,331.2623977661133,326.7299270629883,306.1533451080322,316.8282127380371,297.5551986694336,322.6725387573242,320.9157085418701,326.2857437133789,325.9812068939209
317.3881721496582,364.25076484680176,286.62567138671875,368.3499813079834,244.93507385253906,346.4743709564209,236.766357421875,313.35511207580566,263.3056831359863,300.9641647338867,258.4134292602539,310.2754497528076,246.37577056884766,290.6768989562988,257.5204849243164,316.9013786315918,261.4170455932617,321.5767192840576,280.70348739624023,302.7413749694824,270.23706436157227,286.4733123779297,280.94276428222656,319.22264099121094,283.6206245422363,321.1853313446045,301.29066467285156,299.8461627960205,292.3433303833008,285.99254608154297,300.74357986450195,318.21184158325195,303.6535835266113,321.071834564209,323.39752197265625,297.7028274536133,312.9121398925781,288.92930030822754,317.949275970459,312.13605880737305,322.0810317993164,315.9564685821533
316.6413688659668,356.12199783325195,286.3772201538086,363.44922065734863,243.45632553100586,342.0271682739258,233.17157745361328,308.1569480895996,258.0928421020508,293.33730697631836,253.7448501586914,303.2658576965332,242.06253051757812,283.6148929595947,254.932861328125,309.69592094421387,258.4164810180664,312.70923614501953,275.48126220703125,294.9196243286133,267.24365234375,277.664794921875,279.3435478210449,310.9493350982666,279.7791862487793,311.8759059906006,295.9204864501953,291.03678703308105,289.62779998779297,277.5215148925781,299.2220687866211,309.95530128479004,300.16998291015625,311.33814811706543,317.8139305114746,287.57080078125,310.1917266845703,280.06871223449707,316.4516830444336,303.4182071685791,319.09555435180664,305.9274101257324
311.86092376708984,352.0104789733887,278.765811920166,358.0239486694336,236.65573120117188,334.02671813964844,229.7905731201172,297.6339340209961,257.4740982055664,285.93017578125,250.61241149902344,298.02294731140137,237.49086380004883,277.8280735015869,249.26326751708984,304.4484329223633,252.81997680664062,307.92205810546875,273.0572509765625,290.0057315826416,261.30353927612305,273.2729244232178,272.1798515319824,306.5045928955078,274.51778411865234,307.4677276611328,293.63292694091797,286.4176940917969,284.30736541748047,271.4581775665283,292.9083824157715,304.3384552001953,296.1981773376465,306.10107421875,315.9342575073242,282.3893451690674,306.0110092163086,273.35143089294434,311.25288009643555,296.4546203613281,316.07303619384766,298.9094924926758
307.5727081298828,347.6693058013916,273.91475677490234,353.10625076293945,231.1758041381836,328.50128173828125,221.93340301513672,292.9837989807129,247.96241760253906,281.60731315612793,244.48162078857422,289.9346923828125,232.11185455322266,271.28039360046387,243.4341812133789,298.6494541168213,246.8083381652832,301.6830539703369,266.8119812011719,281.7111396789551,255.7976531982422,265.41409492492676,267.02539443969727,299.6697235107422,269.38709259033203,300.19503593444824,287.84679412841797,278.12450408935547,278.2791519165039,263.26403617858887,287.2910690307617,297.2985363006592,290.7832336425781,298.3615779876709,311.1554527282715,274.4508647918701,300.3171730041504,265.27310371398926,305.5091094970703,288.59307289123535,310.1166343688965,290.5960464477539
305.0685119628906,345.64355850219727,270.87732315063477,352.9003143310547,226.9719123840332,327.3084354400635,218.77870559692383,289.7029495239258,245.62810897827148,278.292932510376,238.2723617553711,289.35110092163086,225.73406219482422,271.42882347106934,237.9479217529297,299.51863288879395,241.40975952148438,302.05060958862305,260.94898223876953,280.28039932250977,249.25189971923828,264.18225288391113,261.18640899658203,298.4462642669678,263.84654998779297,297.8884506225586,282.14468002319336,276.0762119293213,272.6050567626953,260.43688774108887,282.0643997192383,295.03283500671387,285.902042388916,295.2404308319092,305.8184814453125,271.4765453338623,295.860595703125,262.1494388580322,300.9617042541504,286.6264343261719,305.4452896118164,288.7722873687744
302.99957275390625,347.31605529785156,268.7381935119629,353.3876609802246,224.55121994018555,327.31839179992676,217.0279312133789,290.0091361999512,244.88763809204102,279.03130531311035,238.34932327270508,289.84179496765137,223.47789764404297,270.7939910888672,236.3478660583496,300.1519203186035,240.45238494873047,302.9146957397461,260.8871841430664,280.77266693115234,247.28574752807617,263.7347602844238,259.19921875,299.44727897644043,262.5057029724121,298.2521724700928,282.169132232666,276.41398429870605,271.2234115600586,260.37320137023926,280.4900360107422,295.9595203399658,284.8772621154785,295.2180862426758,305.65460205078125,271.3875102996826,293.9591979980469,262.71514892578125,299.20848846435547,286.92309379577637,305.1313018798828,287.56659507751465
302.7456855773926,349.0179634094238,269.62196350097656,355.5816078186035,225.70816040039062,332.5641059875488,216.83311462402344,295.9287929534912,241.70551300048828,279.9887180328369,237.40642547607422,291.8887710571289,223.2594108581543,272.83947944641113,234.98306274414062,302.44571685791016,238.81572723388672,304.6373748779297,260.06378173828125,283.48623275756836,246.97187423706055,265.4483985900879,258.1781578063965,302.14651107788086,261.3370704650879,300.1347255706787,281.4280700683594,278.7316703796387,271.2477493286133,263.0373287200928,279.59375381469727,299.745454788208,283.63317489624023,298.6222171783447,304.8945999145508,273.7478828430176,293.93531799316406,265.27499198913574,298.3264923095703,290.416316986084,303.7891387939453,291.2043571472168
302.7278518676758,351.3966751098633,268.85114669799805,357.451229095459,225.75946807861328,336.2062454223633,216.80566787719727,300.4512119293213,241.61006927490234,283.7379741668701,236.98261260986328,295.5548286437988,222.12238311767578,277.10575103759766,233.54055404663086,306.4918613433838,238.80121231079102,309.4741916656494,259.58513259887695,286.5084171295166,246.03130340576172,269.0368366241455,257.1125602722168,305.0492477416992,261.6181755065918,303.6393356323242,281.0894203186035,281.3549995422363,270.6048774719238,266.65486335754395,278.8783073425293,302.40428924560547,284.29080963134766,301.38410568237305,304.8269844055176,276.46742820739746,293.4224319458008,268.9126396179199,297.6490783691406,293.95849227905273,303.76813888549805,294.82821464538574
304.25649642944336,354.6191883087158,270.24099349975586,359.63170051574707,227.3019027709961,336.4778137207031,218.86802673339844,300.6401538848877,244.17949676513672,286.9552803039551,238.8304328918457,297.04851150512695,224.69476699829102,278.8333511352539,236.9513702392578,308.20329666137695,241.64209365844727,311.19129180908203,261.27769470214844,288.14077377319336,248.44903945922852,271.2869453430176,260.1561164855957,307.3568630218506,263.7874412536621,306.43884658813477,282.94395446777344,283.27563285827637,273.0630302429199,269.5430374145508,281.73938751220703,305.339298248291,285.69671630859375,305.033597946167,306.7024230957031,278.7298393249512,295.5517768859863,270.9436225891113,300.20334243774414,295.7739543914795,305.6074523925781,296.78003311157227
306.3256072998047,355.57376861572266,272.2494888305664,360.85782051086426,228.73289108276367,337.897310256958,219.06757354736328,302.6395511627197,244.44604873657227,287.85698890686035,241.20428085327148,298.64075660705566,226.54438018798828,278.9098262786865,238.97987365722656,307.75757789611816,243.46935272216797,310.20469665527344,263.2382011413574,289.48330879211426,250.63276290893555,272.008695602417,262.75854110717773,307.9369068145752,265.78514099121094,306.23085021972656,284.4921684265137,284.28053855895996,274.46876525878906,270.31728744506836,283.8299751281738,305.66362380981445,287.73353576660156,304.46760177612305,307.6245880126953,279.4703006744385,296.6284942626953,271.6918659210205,302.0217704772949,296.08280181884766,307.5518608093262,296.66150093078613
